Retailer,Retailer ID,Date,Month,Region,State,Beverage Brand,Price per Unit,Units Sold,Revenue
Sodapop,1185732,3/11/2022,1,Midwest,Iowa,Coca-Cola,$0.45 ,"4,000","$1,800.00 "
Sodapop,1185732,3/11/2022,1,Midwest,Iowa,Diet Coke,$0.35 ,"3,000","$1,050.00 "
Sodapop,1185732,3/11/2022,1,Midwest,Iowa,Sprite,$0.35 ,"2,450",$857.50 
Sodapop,1185732,3/11/2022,1,Midwest,Iowa,Fanta,$0.35 ,"2,250",$787.50 
Sodapop,1185732,3/11/2022,1,Midwest,Iowa,Powerade,$0.60 ,"2,000","$1,200.00 "
Sodapop,1185732,3/11/2022,1,Midwest,Iowa,Dasani Water,$0.65 ,"3,000","$1,950.00 "
Sodapop,1185732,2/12/2022,1,Midwest,Iowa,Coca-Cola,$0.60 ,"5,500","$3,300.00 "
Sodapop,1185732,2/12/2022,1,Midwest,Iowa,Diet Coke,$0.50 ,"3,500","$1,750.00 "
Sodapop,1185732,2/12/2022,1,Midwest,Iowa,Sprite,$0.50 ,"3,000","$1,500.00 "
Sodapop,1185732,2/12/2022,1,Midwest,Iowa,Fanta,$0.50 ,"2,500","$1,250.00 "
Sodapop,1185732,2/12/2022,1,Midwest,Iowa,Powerade,$0.60 ,"2,500","$1,500.00 "
Sodapop,1185732,2/12/2022,1,Midwest,Iowa,Dasani Water,$0.65 ,"3,500","$2,275.00 "
Sodapop,1185732,10/1/2022,1,Midwest,Wisconsin,Coca-Cola,$0.35 ,"5,000","$1,750.00 "
Sodapop,1185732,10/1/2022,1,Midwest,Wisconsin,Diet Coke,$0.35 ,"3,000","$1,050.00 "
Sodapop,1185732,10/1/2022,1,Midwest,Wisconsin,Sprite,$0.25 ,"3,000",$750.00 
Sodapop,1185732,10/1/2022,1,Midwest,Wisconsin,Fanta,$0.30 ,"1,500",$450.00 
Sodapop,1185732,10/1/2022,1,Midwest,Wisconsin,Powerade,$0.45 ,"2,000",$900.00 
Sodapop,1185732,10/1/2022,1,Midwest,Wisconsin,Dasani Water,$0.35 ,"3,000","$1,050.00 "
Sodapop,1185732,10/2/2022,1,Midwest,Wisconsin,Coca-Cola,$0.35 ,"5,500","$1,925.00 "
Sodapop,1185732,10/2/2022,1,Midwest,Wisconsin,Diet Coke,$0.35 ,"2,000",$700.00 
Sodapop,1185732,10/2/2022,1,Midwest,Wisconsin,Sprite,$0.25 ,"2,500",$625.00 
Sodapop,1185732,10/2/2022,1,Midwest,Wisconsin,Fanta,$0.30 ,"1,250",$375.00 
Sodapop,1185732,10/2/2022,1,Midwest,Wisconsin,Powerade,$0.45 ,"2,000",$900.00 
Sodapop,1185732,10/2/2022,1,Midwest,Wisconsin,Dasani Water,$0.20 ,"3,000",$600.00 
Sodapop,1185732,9/3/2022,1,Midwest,Wisconsin,Coca-Cola,$0.25 ,"5,200","$1,300.00 "
Sodapop,1185732,9/3/2022,1,Midwest,Wisconsin,Diet Coke,$0.25 ,"2,250",$562.50 
Sodapop,1185732,9/3/2022,1,Midwest,Wisconsin,Sprite,$0.15 ,"2,750",$412.50 
Sodapop,1185732,9/3/2022,1,Midwest,Wisconsin,Fanta,$0.20 ,"1,250",$250.00 
Sodapop,1185732,9/3/2022,1,Midwest,Wisconsin,Powerade,$0.35 ,"1,750",$612.50 
Sodapop,1185732,9/3/2022,1,Midwest,Wisconsin,Dasani Water,$0.25 ,"2,750",$687.50 
Sodapop,1185732,10/4/2022,1,Midwest,Wisconsin,Coca-Cola,$0.25 ,"5,000","$1,250.00 "
Sodapop,1185732,10/4/2022,1,Midwest,Wisconsin,Diet Coke,$0.25 ,"2,000",$500.00 
Sodapop,1185732,10/4/2022,1,Midwest,Wisconsin,Sprite,$0.15 ,"2,000",$300.00 
Sodapop,1185732,10/4/2022,1,Midwest,Wisconsin,Fanta,$0.20 ,"1,250",$250.00 
Sodapop,1185732,10/4/2022,1,Midwest,Wisconsin,Powerade,$0.65 ,"1,500",$975.00 
Sodapop,1185732,10/4/2022,1,Midwest,Wisconsin,Dasani Water,$0.50 ,"2,750","$1,375.00 "
Sodapop,1185732,11/5/2022,1,Midwest,Wisconsin,Coca-Cola,$0.60 ,"5,450","$3,270.00 "
Sodapop,1185732,11/5/2022,1,Midwest,Wisconsin,Diet Coke,$0.40 ,"2,500","$1,000.00 "
Sodapop,1185732,11/5/2022,1,Midwest,Wisconsin,Sprite,$0.35 ,"2,250",$787.50 
Sodapop,1185732,11/5/2022,1,Midwest,Wisconsin,Fanta,$0.35 ,"1,750",$612.50 
Sodapop,1185732,11/5/2022,1,Midwest,Wisconsin,Powerade,$0.45 ,"2,000",$900.00 
Sodapop,1185732,11/5/2022,1,Midwest,Wisconsin,Dasani Water,$0.55 ,"3,250","$1,787.50 "
Sodapop,1185732,10/6/2022,1,Midwest,Wisconsin,Coca-Cola,$0.40 ,"5,750","$2,300.00 "
Sodapop,1185732,10/6/2022,1,Midwest,Wisconsin,Diet Coke,$0.35 ,"3,250","$1,137.50 "
Sodapop,1185732,10/6/2022,1,Midwest,Wisconsin,Sprite,$0.30 ,"2,000",$600.00 
Sodapop,1185732,10/6/2022,1,Midwest,Wisconsin,Fanta,$0.30 ,"1,750",$525.00 
Sodapop,1185732,10/6/2022,1,Midwest,Wisconsin,Powerade,$0.40 ,"1,750",$700.00 
Sodapop,1185732,10/6/2022,1,Midwest,Wisconsin,Dasani Water,$0.60 ,"3,250","$1,950.00 "
Sodapop,1185732,9/7/2022,1,Midwest,Wisconsin,Coca-Cola,$0.55 ,"5,500","$3,025.00 "
Sodapop,1185732,9/7/2022,1,Midwest,Wisconsin,Diet Coke,$0.50 ,"3,000","$1,500.00 "
Sodapop,1185732,9/7/2022,1,Midwest,Wisconsin,Sprite,$0.45 ,"2,250","$1,012.50 "
Sodapop,1185732,9/7/2022,1,Midwest,Wisconsin,Fanta,$0.45 ,"1,750",$787.50 
Sodapop,1185732,9/7/2022,1,Midwest,Wisconsin,Powerade,$0.55 ,"2,000","$1,100.00 "
Sodapop,1185732,9/7/2022,1,Midwest,Wisconsin,Dasani Water,$0.60 ,"3,750","$2,250.00 "
Sodapop,1185732,10/8/2022,1,Midwest,Wisconsin,Coca-Cola,$0.50 ,"5,250","$2,625.00 "
Sodapop,1185732,10/8/2022,1,Midwest,Wisconsin,Diet Coke,$0.45 ,"3,000","$1,350.00 "
Sodapop,1185732,10/8/2022,1,Midwest,Wisconsin,Sprite,$0.40 ,"2,250",$900.00 
Sodapop,1185732,10/8/2022,1,Midwest,Wisconsin,Fanta,$0.40 ,"2,000",$800.00 
Sodapop,1185732,10/8/2022,1,Midwest,Wisconsin,Powerade,$0.50 ,"1,750",$875.00 
Sodapop,1185732,10/8/2022,1,Midwest,Wisconsin,Dasani Water,$0.55 ,"3,500","$1,925.00 "
Sodapop,1185732,11/9/2022,1,Midwest,Wisconsin,Coca-Cola,$0.35 ,"4,750","$1,662.50 "
Sodapop,1185732,11/9/2022,1,Midwest,Wisconsin,Diet Coke,$0.30 ,"2,750",$825.00 
Sodapop,1185732,11/9/2022,1,Midwest,Wisconsin,Sprite,$0.25 ,"1,750",$437.50 
Sodapop,1185732,11/9/2022,1,Midwest,Wisconsin,Fanta,$0.25 ,"1,500",$375.00 
Sodapop,1185732,11/9/2022,1,Midwest,Wisconsin,Powerade,$0.35 ,"1,500",$525.00 
Sodapop,1185732,11/9/2022,1,Midwest,Wisconsin,Dasani Water,$0.40 ,"2,250",$900.00 
Sodapop,1185732,10/10/2022,1,Midwest,Wisconsin,Coca-Cola,$0.45 ,"4,000","$1,800.00 "
Sodapop,1185732,10/10/2022,1,Midwest,Wisconsin,Diet Coke,$0.35 ,"2,500",$875.00 
Sodapop,1185732,10/10/2022,1,Midwest,Wisconsin,Sprite,$0.35 ,"1,500",$525.00 
Sodapop,1185732,10/10/2022,1,Midwest,Wisconsin,Fanta,$0.35 ,"1,500",$525.00 
Sodapop,1185732,10/10/2022,1,Midwest,Wisconsin,Powerade,$0.45 ,"1,500",$675.00 
Sodapop,1185732,10/10/2022,1,Midwest,Wisconsin,Dasani Water,$0.50 ,"2,750","$1,375.00 "
Sodapop,1185732,10/11/2022,1,Midwest,Wisconsin,Coca-Cola,$0.45 ,"4,250","$1,912.50 "
Sodapop,1185732,10/11/2022,1,Midwest,Wisconsin,Diet Coke,$0.35 ,"3,250","$1,137.50 "
Sodapop,1185732,10/11/2022,1,Midwest,Wisconsin,Sprite,$0.35 ,"2,700",$945.00 
Sodapop,1185732,10/11/2022,1,Midwest,Wisconsin,Fanta,$0.35 ,"2,750",$962.50 
Sodapop,1185732,10/11/2022,1,Midwest,Wisconsin,Powerade,$0.60 ,"2,500","$1,500.00 "
Sodapop,1185732,10/11/2022,1,Midwest,Wisconsin,Dasani Water,$0.65 ,"3,500","$2,275.00 "
Sodapop,1185732,9/12/2022,1,Midwest,Wisconsin,Coca-Cola,$0.60 ,"6,000","$3,600.00 "
Sodapop,1185732,9/12/2022,1,Midwest,Wisconsin,Diet Coke,$0.50 ,"4,000","$2,000.00 "
Sodapop,1185732,9/12/2022,1,Midwest,Wisconsin,Sprite,$0.50 ,"3,500","$1,750.00 "
Sodapop,1185732,9/12/2022,1,Midwest,Wisconsin,Fanta,$0.50 ,"3,000","$1,500.00 "
Sodapop,1185732,9/12/2022,1,Midwest,Wisconsin,Powerade,$0.60 ,"3,000","$1,800.00 "
Sodapop,1185732,9/12/2022,1,Midwest,Wisconsin,Dasani Water,$0.65 ,"4,000","$2,600.00 "
Sodapop,1185732,17/1/2022,1,Midwest,Indiana,Coca-Cola,$0.35 ,"5,000","$1,750.00 "
Sodapop,1185732,17/1/2022,1,Midwest,Indiana,Diet Coke,$0.35 ,"3,000","$1,050.00 "
Sodapop,1185732,17/1/2022,1,Midwest,Indiana,Sprite,$0.25 ,"3,000",$750.00 
Sodapop,1185732,17/1/2022,1,Midwest,Indiana,Fanta,$0.30 ,"1,500",$450.00 
Sodapop,1185732,17/1/2022,1,Midwest,Indiana,Powerade,$0.45 ,"2,000",$900.00 
Sodapop,1185732,17/1/2022,1,Midwest,Indiana,Dasani Water,$0.35 ,"3,000","$1,050.00 "
Sodapop,1185732,17/2/2022,1,Midwest,Indiana,Coca-Cola,$0.35 ,"5,500","$1,925.00 "
Sodapop,1185732,17/2/2022,1,Midwest,Indiana,Diet Coke,$0.40 ,"2,000",$800.00 
Sodapop,1185732,17/2/2022,1,Midwest,Indiana,Sprite,$0.30 ,"3,000",$900.00 
Sodapop,1185732,17/2/2022,1,Midwest,Indiana,Fanta,$0.35 ,"1,750",$612.50 
Sodapop,1185732,17/2/2022,1,Midwest,Indiana,Powerade,$0.50 ,"2,500","$1,250.00 "
Sodapop,1185732,17/2/2022,1,Midwest,Indiana,Dasani Water,$0.25 ,"3,500",$875.00 
Sodapop,1185732,16/3/2022,1,Midwest,Indiana,Coca-Cola,$0.30 ,"5,700","$1,710.00 "
Sodapop,1185732,16/3/2022,1,Midwest,Indiana,Diet Coke,$0.30 ,"2,750",$825.00 
Sodapop,1185732,16/3/2022,1,Midwest,Indiana,Sprite,$0.20 ,"3,250",$650.00 
Sodapop,1185732,16/3/2022,1,Midwest,Indiana,Fanta,$0.25 ,"1,750",$437.50 
Sodapop,1185732,16/3/2022,1,Midwest,Indiana,Powerade,$0.40 ,"2,250",$900.00 
Sodapop,1185732,16/3/2022,1,Midwest,Indiana,Dasani Water,$0.30 ,"3,250",$975.00 
Sodapop,1185732,17/4/2022,1,Midwest,Indiana,Coca-Cola,$0.30 ,"5,500","$1,650.00 "
Sodapop,1185732,17/4/2022,1,Midwest,Indiana,Diet Coke,$0.30 ,"2,500",$750.00 
Sodapop,1185732,17/4/2022,1,Midwest,Indiana,Sprite,$0.20 ,"2,500",$500.00 
Sodapop,1185732,17/4/2022,1,Midwest,Indiana,Fanta,$0.25 ,"1,750",$437.50 
Sodapop,1185732,17/4/2022,1,Midwest,Indiana,Powerade,$0.65 ,"2,000","$1,300.00 "
Sodapop,1185732,17/4/2022,1,Midwest,Indiana,Dasani Water,$0.50 ,"3,250","$1,625.00 "
Sodapop,1185732,18/5/2022,1,Midwest,Indiana,Coca-Cola,$0.60 ,"5,950","$3,570.00 "
Sodapop,1185732,18/5/2022,1,Midwest,Indiana,Diet Coke,$0.40 ,"3,000","$1,200.00 "
Sodapop,1185732,18/5/2022,1,Midwest,Indiana,Sprite,$0.35 ,"2,750",$962.50 
Sodapop,1185732,18/5/2022,1,Midwest,Indiana,Fanta,$0.35 ,"2,000",$700.00 
Sodapop,1185732,18/5/2022,1,Midwest,Indiana,Powerade,$0.45 ,"2,250","$1,012.50 "
Sodapop,1185732,18/5/2022,1,Midwest,Indiana,Dasani Water,$0.55 ,"3,500","$1,925.00 "
Sodapop,1185732,17/6/2022,1,Midwest,Indiana,Coca-Cola,$0.45 ,"6,000","$2,700.00 "
Sodapop,1185732,17/6/2022,1,Midwest,Indiana,Diet Coke,$0.40 ,"4,250","$1,700.00 "
Sodapop,1185732,17/6/2022,1,Midwest,Indiana,Sprite,$0.35 ,"3,000","$1,050.00 "
Sodapop,1185732,17/6/2022,1,Midwest,Indiana,Fanta,$0.35 ,"2,750",$962.50 
Sodapop,1185732,17/6/2022,1,Midwest,Indiana,Powerade,$0.45 ,"2,750","$1,237.50 "
Sodapop,1185732,17/6/2022,1,Midwest,Indiana,Dasani Water,$0.65 ,"4,250","$2,762.50 "
Sodapop,1185732,16/7/2022,1,Midwest,Indiana,Coca-Cola,$0.60 ,"6,500","$3,900.00 "
Sodapop,1185732,16/7/2022,1,Midwest,Indiana,Diet Coke,$0.55 ,"4,000","$2,200.00 "
Sodapop,1185732,16/7/2022,1,Midwest,Indiana,Sprite,$0.50 ,"3,250","$1,625.00 "
Sodapop,1185732,16/7/2022,1,Midwest,Indiana,Fanta,$0.50 ,"2,750","$1,375.00 "
Sodapop,1185732,16/7/2022,1,Midwest,Indiana,Powerade,$0.60 ,"3,000","$1,800.00 "
Sodapop,1185732,16/7/2022,1,Midwest,Indiana,Dasani Water,$0.65 ,"4,750","$3,087.50 "
Sodapop,1185732,17/8/2022,1,Midwest,Indiana,Coca-Cola,$0.50 ,"5,250","$2,625.00 "
Sodapop,1185732,17/8/2022,1,Midwest,Indiana,Diet Coke,$0.45 ,"3,000","$1,350.00 "
Sodapop,1185732,17/8/2022,1,Midwest,Indiana,Sprite,$0.40 ,"3,000","$1,200.00 "
Sodapop,1185732,17/8/2022,1,Midwest,Indiana,Fanta,$0.40 ,"2,750","$1,100.00 "
Sodapop,1185732,17/8/2022,1,Midwest,Indiana,Powerade,$0.50 ,"2,500","$1,250.00 "
Sodapop,1185732,17/8/2022,1,Midwest,Indiana,Dasani Water,$0.55 ,"4,250","$2,337.50 "
Sodapop,1185732,18/9/2022,1,Midwest,Indiana,Coca-Cola,$0.35 ,"5,500","$1,925.00 "
Sodapop,1185732,18/9/2022,1,Midwest,Indiana,Diet Coke,$0.30 ,"3,500","$1,050.00 "
Sodapop,1185732,18/9/2022,1,Midwest,Indiana,Sprite,$0.25 ,"2,500",$625.00 
Sodapop,1185732,18/9/2022,1,Midwest,Indiana,Fanta,$0.25 ,"2,250",$562.50 
Sodapop,1185732,18/9/2022,1,Midwest,Indiana,Powerade,$0.35 ,"2,250",$787.50 
Sodapop,1185732,18/9/2022,1,Midwest,Indiana,Dasani Water,$0.40 ,"3,000","$1,200.00 "
Sodapop,1185732,17/10/2022,1,Midwest,Indiana,Coca-Cola,$0.45 ,"4,250","$1,912.50 "
Sodapop,1185732,17/10/2022,1,Midwest,Indiana,Diet Coke,$0.35 ,"2,750",$962.50 
Sodapop,1185732,17/10/2022,1,Midwest,Indiana,Sprite,$0.35 ,"1,750",$612.50 
Sodapop,1185732,17/10/2022,1,Midwest,Indiana,Fanta,$0.35 ,"1,750",$612.50 
Sodapop,1185732,17/10/2022,1,Midwest,Indiana,Powerade,$0.45 ,"1,750",$787.50 
Sodapop,1185732,17/10/2022,1,Midwest,Indiana,Dasani Water,$0.50 ,"3,000","$1,500.00 "
Sodapop,1185732,17/11/2022,1,Midwest,Indiana,Coca-Cola,$0.45 ,"4,500","$2,025.00 "
Sodapop,1185732,17/11/2022,1,Midwest,Indiana,Diet Coke,$0.35 ,"3,500","$1,225.00 "
Sodapop,1185732,17/11/2022,1,Midwest,Indiana,Sprite,$0.35 ,"2,950","$1,032.50 "
Sodapop,1185732,17/11/2022,1,Midwest,Indiana,Fanta,$0.40 ,"3,250","$1,300.00 "
Sodapop,1185732,17/11/2022,1,Midwest,Indiana,Powerade,$0.65 ,"3,000","$1,950.00 "
Sodapop,1185732,17/11/2022,1,Midwest,Indiana,Dasani Water,$0.70 ,"4,000","$2,800.00 "
Sodapop,1185732,16/12/2022,1,Midwest,Indiana,Coca-Cola,$0.65 ,"6,500","$4,225.00 "
Sodapop,1185732,16/12/2022,1,Midwest,Indiana,Diet Coke,$0.55 ,"4,500","$2,475.00 "
Sodapop,1185732,16/12/2022,1,Midwest,Indiana,Sprite,$0.55 ,"4,000","$2,200.00 "
Sodapop,1185732,16/12/2022,1,Midwest,Indiana,Fanta,$0.55 ,"3,500","$1,925.00 "
Sodapop,1185732,16/12/2022,1,Midwest,Indiana,Powerade,$0.65 ,"3,500","$2,275.00 "
Sodapop,1185732,16/12/2022,1,Midwest,Indiana,Dasani Water,$0.70 ,"4,500","$3,150.00 "
Sodapop,1185732,24/1/2022,1,Northeast,West Virginia,Coca-Cola,$0.35 ,"4,250","$1,487.50 "
Sodapop,1185732,24/1/2022,1,Northeast,West Virginia,Diet Coke,$0.35 ,"2,250",$787.50 
Sodapop,1185732,24/1/2022,1,Northeast,West Virginia,Sprite,$0.25 ,"2,250",$562.50 
Sodapop,1185732,24/1/2022,1,Northeast,West Virginia,Fanta,$0.30 ,750,$225.00 
Sodapop,1185732,24/1/2022,1,Northeast,West Virginia,Powerade,$0.45 ,"1,250",$562.50 
Sodapop,1185732,24/1/2022,1,Northeast,West Virginia,Dasani Water,$0.35 ,"2,250",$787.50 
Sodapop,1185732,22/2/2022,1,Northeast,West Virginia,Coca-Cola,$0.35 ,"4,750","$1,662.50 "
Sodapop,1185732,22/2/2022,1,Northeast,West Virginia,Diet Coke,$0.35 ,"1,250",$437.50 
Sodapop,1185732,22/2/2022,1,Northeast,West Virginia,Sprite,$0.25 ,"1,750",$437.50 
Sodapop,1185732,22/2/2022,1,Northeast,West Virginia,Fanta,$0.30 ,500,$150.00 
Sodapop,1185732,22/2/2022,1,Northeast,West Virginia,Powerade,$0.45 ,"1,250",$562.50 
Sodapop,1185732,22/2/2022,1,Northeast,West Virginia,Dasani Water,$0.35 ,"2,250",$787.50 
Sodapop,1185732,20/3/2022,1,Northeast,West Virginia,Coca-Cola,$0.35 ,"4,450","$1,557.50 "
Sodapop,1185732,20/3/2022,1,Northeast,West Virginia,Diet Coke,$0.35 ,"1,500",$525.00 
Sodapop,1185732,20/3/2022,1,Northeast,West Virginia,Sprite,$0.25 ,"1,750",$437.50 
Sodapop,1185732,20/3/2022,1,Northeast,West Virginia,Fanta,$0.30 ,250,$75.00 
Sodapop,1185732,20/3/2022,1,Northeast,West Virginia,Powerade,$0.45 ,750,$337.50 
Sodapop,1185732,20/3/2022,1,Northeast,West Virginia,Dasani Water,$0.35 ,"1,750",$612.50 
Sodapop,1185732,21/4/2022,1,Northeast,West Virginia,Coca-Cola,$0.35 ,"4,250","$1,487.50 "
Sodapop,1185732,21/4/2022,1,Northeast,West Virginia,Diet Coke,$0.35 ,"1,250",$437.50 
Sodapop,1185732,21/4/2022,1,Northeast,West Virginia,Sprite,$0.25 ,"1,250",$312.50 
Sodapop,1185732,21/4/2022,1,Northeast,West Virginia,Fanta,$0.30 ,500,$150.00 
Sodapop,1185732,21/4/2022,1,Northeast,West Virginia,Powerade,$0.45 ,500,$225.00 
Sodapop,1185732,21/4/2022,1,Northeast,West Virginia,Dasani Water,$0.35 ,"2,000",$700.00 
Sodapop,1185732,20/5/2022,1,Northeast,West Virginia,Coca-Cola,$0.50 ,"4,700","$2,350.00 "
Sodapop,1185732,20/5/2022,1,Northeast,West Virginia,Diet Coke,$0.45 ,"1,750",$787.50 
Sodapop,1185732,20/5/2022,1,Northeast,West Virginia,Sprite,$0.40 ,"1,500",$600.00 
Sodapop,1185732,20/5/2022,1,Northeast,West Virginia,Fanta,$0.40 ,"1,000",$400.00 
Sodapop,1185732,20/5/2022,1,Northeast,West Virginia,Powerade,$0.50 ,"1,250",$625.00 
Sodapop,1185732,20/5/2022,1,Northeast,West Virginia,Dasani Water,$0.55 ,"2,500","$1,375.00 "
Sodapop,1185732,22/6/2022,1,Northeast,West Virginia,Coca-Cola,$0.50 ,"5,000","$2,500.00 "
Sodapop,1185732,22/6/2022,1,Northeast,West Virginia,Diet Coke,$0.45 ,"2,500","$1,125.00 "
Sodapop,1185732,22/6/2022,1,Northeast,West Virginia,Sprite,$0.40 ,"1,750",$700.00 
Sodapop,1185732,22/6/2022,1,Northeast,West Virginia,Fanta,$0.40 ,"1,500",$600.00 
Sodapop,1185732,22/6/2022,1,Northeast,West Virginia,Powerade,$0.50 ,"1,500",$750.00 
Sodapop,1185732,22/6/2022,1,Northeast,West Virginia,Dasani Water,$0.55 ,"3,000","$1,650.00 "
Sodapop,1185732,20/7/2022,1,Northeast,West Virginia,Coca-Cola,$0.50 ,"5,250","$2,625.00 "
Sodapop,1185732,20/7/2022,1,Northeast,West Virginia,Diet Coke,$0.45 ,"2,750","$1,237.50 "
Sodapop,1185732,20/7/2022,1,Northeast,West Virginia,Sprite,$0.40 ,"2,000",$800.00 
Sodapop,1185732,20/7/2022,1,Northeast,West Virginia,Fanta,$0.40 ,"1,500",$600.00 
Sodapop,1185732,20/7/2022,1,Northeast,West Virginia,Powerade,$0.50 ,"1,750",$875.00 
Sodapop,1185732,20/7/2022,1,Northeast,West Virginia,Dasani Water,$0.55 ,"3,500","$1,925.00 "
Sodapop,1185732,21/8/2022,1,Northeast,West Virginia,Coca-Cola,$0.50 ,"5,000","$2,500.00 "
Sodapop,1185732,21/8/2022,1,Northeast,West Virginia,Diet Coke,$0.45 ,"2,750","$1,237.50 "
Sodapop,1185732,21/8/2022,1,Northeast,West Virginia,Sprite,$0.40 ,"2,000",$800.00 
Sodapop,1185732,21/8/2022,1,Northeast,West Virginia,Fanta,$0.40 ,"1,500",$600.00 
Sodapop,1185732,21/8/2022,1,Northeast,West Virginia,Powerade,$0.50 ,"1,250",$625.00 
Sodapop,1185732,21/8/2022,1,Northeast,West Virginia,Dasani Water,$0.55 ,"3,000","$1,650.00 "
Sodapop,1185732,20/9/2022,1,Northeast,West Virginia,Coca-Cola,$0.50 ,"4,250","$2,125.00 "
Sodapop,1185732,20/9/2022,1,Northeast,West Virginia,Diet Coke,$0.45 ,"2,250","$1,012.50 "
Sodapop,1185732,20/9/2022,1,Northeast,West Virginia,Sprite,$0.40 ,"1,250",$500.00 
Sodapop,1185732,20/9/2022,1,Northeast,West Virginia,Fanta,$0.40 ,"1,000",$400.00 
Sodapop,1185732,20/9/2022,1,Northeast,West Virginia,Powerade,$0.50 ,"1,000",$500.00 
Sodapop,1185732,20/9/2022,1,Northeast,West Virginia,Dasani Water,$0.55 ,"2,000","$1,100.00 "
Sodapop,1185732,22/10/2022,1,Northeast,West Virginia,Coca-Cola,$0.55 ,"3,750","$2,062.50 "
Sodapop,1185732,22/10/2022,1,Northeast,West Virginia,Diet Coke,$0.50 ,"2,000","$1,000.00 "
Sodapop,1185732,22/10/2022,1,Northeast,West Virginia,Sprite,$0.50 ,"1,000",$500.00 
Sodapop,1185732,22/10/2022,1,Northeast,West Virginia,Fanta,$0.50 ,750,$375.00 
Sodapop,1185732,22/10/2022,1,Northeast,West Virginia,Powerade,$0.60 ,750,$450.00 
Sodapop,1185732,22/10/2022,1,Northeast,West Virginia,Dasani Water,$0.65 ,"2,000","$1,300.00 "
Sodapop,1185732,21/11/2022,1,Northeast,West Virginia,Coca-Cola,$0.60 ,"3,500","$2,100.00 "
Sodapop,1185732,21/11/2022,1,Northeast,West Virginia,Diet Coke,$0.50 ,"1,750",$875.00 
Sodapop,1185732,21/11/2022,1,Northeast,West Virginia,Sprite,$0.50 ,"1,700",$850.00 
Sodapop,1185732,21/11/2022,1,Northeast,West Virginia,Fanta,$0.50 ,"1,500",$750.00 
Sodapop,1185732,21/11/2022,1,Northeast,West Virginia,Powerade,$0.60 ,"1,250",$750.00 
Sodapop,1185732,21/11/2022,1,Northeast,West Virginia,Dasani Water,$0.65 ,"2,250","$1,462.50 "
Sodapop,1185732,20/12/2022,1,Northeast,West Virginia,Coca-Cola,$0.60 ,"4,500","$2,700.00 "
Sodapop,1185732,20/12/2022,1,Northeast,West Virginia,Diet Coke,$0.50 ,"2,500","$1,250.00 "
Sodapop,1185732,20/12/2022,1,Northeast,West Virginia,Sprite,$0.50 ,"2,250","$1,125.00 "
Sodapop,1185732,20/12/2022,1,Northeast,West Virginia,Fanta,$0.50 ,"1,750",$875.00 
Sodapop,1185732,20/12/2022,1,Northeast,West Virginia,Powerade,$0.60 ,"1,750","$1,050.00 "
Sodapop,1185732,20/12/2022,1,Northeast,West Virginia,Dasani Water,$0.65 ,"2,750","$1,787.50 "
Sodapop,1185732,17/1/2022,1,Northeast,Maryland,Coca-Cola,$0.40 ,"5,250","$2,100.00 "
Sodapop,1185732,17/1/2022,1,Northeast,Maryland,Diet Coke,$0.40 ,"3,250","$1,300.00 "
Sodapop,1185732,17/1/2022,1,Northeast,Maryland,Sprite,$0.30 ,"3,250",$975.00 
Sodapop,1185732,17/1/2022,1,Northeast,Maryland,Fanta,$0.35 ,"1,750",$612.50 
Sodapop,1185732,17/1/2022,1,Northeast,Maryland,Powerade,$0.50 ,"2,250","$1,125.00 "
Sodapop,1185732,17/1/2022,1,Northeast,Maryland,Dasani Water,$0.40 ,"3,250","$1,300.00 "
Sodapop,1185732,15/2/2022,1,Northeast,Maryland,Coca-Cola,$0.40 ,"5,750","$2,300.00 "
Sodapop,1185732,15/2/2022,1,Northeast,Maryland,Diet Coke,$0.40 ,"2,250",$900.00 
Sodapop,1185732,15/2/2022,1,Northeast,Maryland,Sprite,$0.30 ,"2,750",$825.00 
Sodapop,1185732,15/2/2022,1,Northeast,Maryland,Fanta,$0.35 ,"1,500",$525.00 
Sodapop,1185732,15/2/2022,1,Northeast,Maryland,Powerade,$0.50 ,"2,250","$1,125.00 "
Sodapop,1185732,15/2/2022,1,Northeast,Maryland,Dasani Water,$0.40 ,"3,250","$1,300.00 "
Sodapop,1185732,13/3/2022,1,Northeast,Maryland,Coca-Cola,$0.40 ,"5,450","$2,180.00 "
Sodapop,1185732,13/3/2022,1,Northeast,Maryland,Diet Coke,$0.40 ,"2,500","$1,000.00 "
Sodapop,1185732,13/3/2022,1,Northeast,Maryland,Sprite,$0.30 ,"2,750",$825.00 
Sodapop,1185732,13/3/2022,1,Northeast,Maryland,Fanta,$0.35 ,"1,250",$437.50 
Sodapop,1185732,13/3/2022,1,Northeast,Maryland,Powerade,$0.50 ,"1,750",$875.00 
Sodapop,1185732,13/3/2022,1,Northeast,Maryland,Dasani Water,$0.40 ,"2,750","$1,100.00 "
Sodapop,1185732,14/4/2022,1,Northeast,Maryland,Coca-Cola,$0.40 ,"5,250","$2,100.00 "
Sodapop,1185732,14/4/2022,1,Northeast,Maryland,Diet Coke,$0.40 ,"2,250",$900.00 
Sodapop,1185732,14/4/2022,1,Northeast,Maryland,Sprite,$0.30 ,"2,250",$675.00 
Sodapop,1185732,14/4/2022,1,Northeast,Maryland,Fanta,$0.35 ,"1,500",$525.00 
Sodapop,1185732,14/4/2022,1,Northeast,Maryland,Powerade,$0.50 ,"1,500",$750.00 
